Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned
9534,Sales,Female,34,Developer,2022-11-08 08:03:05.556036,1,Bachelor,4,7000.0,52,27,5,7,0,11,44,1,3.14,True
9535,IT,Male,60,Developer,2021-04-16 08:03:05.556036,3,Bachelor,3,6500.0,35,37,7,10,25,17,0,0,3.88,False
9536,Sales,Female,23,Consultant,2021-01-28 08:03:05.556036,3,High School,1,6050.0,54,13,26,6,75,19,98,0,4.05,False
9537,Finance,Female,46,Consultant,2022-10-21 08:03:05.556036,1,Master,4,7700.0,54,3,15,6,100,3,2,1,2.18,False
9538,Marketing,Male,27,Analyst,2021-08-28 08:03:05.556036,3,Bachelor,1,4400.0,60,29,21,4,50,7,28,0,3.17,False
9539,Sales,Male,44,Manager,2017-05-25 08:03:05.556036,7,High School,2,7200.0,40,35,18,7,100,4,73,2,3.95,False
9540,HR,Female,49,Specialist,2017-12-20 08:03:05.556036,6,Bachelor,1,4950.0,45,36,2,13,0,12,7,0,3.69,False
9541,Marketing,Female,30,Specialist,2023-04-02 08:03:05.556036,1,Bachelor,2,5400.0,35,23,14,6,25,11,27,0,1.33,False
9542,Customer Support,Male,23,Specialist,2019-03-17 08:03:05.556036,5,Bachelor,2,5400.0,55,27,13,4,50,10,36,1,2.5,False
9543,Customer Support,Male,26,Developer,2016-01-31 08:03:05.556036,8,High School,1,5500.0,50,15,21,11,0,2,94,2,1.86,False
9544,Finance,Female,52,Analyst,2023-10-18 08:03:05.556036,0,Master,2,4800.0,33,11,21,8,75,7,95,2,2.52,False
9545,Operations,Male,44,Analyst,2016-08-25 08:03:05.556036,8,High School,1,4400.0,34,46,14,7,75,9,27,1,2.59,False
9546,Finance,Male,31,Developer,2016-07-25 08:03:05.556036,8,Bachelor,3,6500.0,34,30,24,9,50,14,82,1,4.18,False
9547,HR,Female,44,Engineer,2024-08-26 08:03:05.556036,0,High School,5,9000.0,50,29,9,7,0,1,18,0,4.21,False
9548,IT,Female,34,Specialist,2020-02-24 08:03:05.556036,4,Master,4,6300.0,45,44,22,2,50,17,54,1,3.76,False
9549,HR,Female,27,Engineer,2020-08-05 08:03:05.556036,4,Master,5,9000.0,54,22,0,4,75,13,27,2,4.95,False
9550,Sales,Female,43,Specialist,2018-07-09 08:03:05.556036,6,Bachelor,5,6750.0,42,9,15,13,0,4,6,2,4.91,False
9551,Customer Support,Female,56,Manager,2021-03-08 08:03:05.556036,3,Bachelor,2,7200.0,31,21,0,13,50,13,58,1,1.38,False
9552,IT,Male,60,Specialist,2018-09-26 08:03:05.556036,5,PhD,5,6750.0,40,5,28,8,0,14,25,2,1.26,False
9553,IT,Female,44,Analyst,2020-05-13 08:03:05.556036,4,High School,5,6000.0,44,10,26,4,0,17,41,2,1.87,False
9554,HR,Female,44,Developer,2021-03-05 08:03:05.556036,3,Master,1,5500.0,41,42,17,1,0,6,3,1,3.51,False
9555,Legal,Female,22,Technician,2021-05-19 08:03:05.556036,3,High School,5,5250.0,36,6,6,14,75,12,72,1,1.51,False
9556,Operations,Female,40,Engineer,2021-04-20 08:03:05.556036,3,High School,1,6600.0,31,20,21,11,75,10,21,0,4.04,False
9557,Finance,Female,34,Engineer,2015-06-25 08:03:05.556036,9,Bachelor,5,9000.0,50,47,12,5,0,18,5,2,1.94,False
9558,Finance,Female,26,Consultant,2022-10-26 08:03:05.556036,1,High School,5,8250.0,43,46,20,3,25,4,52,0,2.18,False
9559,IT,Male,39,Technician,2021-06-27 08:03:05.556036,3,Bachelor,4,4900.0,33,30,18,2,25,12,5,1,2.98,False
9560,HR,Female,53,Developer,2017-01-10 08:03:05.556036,7,High School,3,6500.0,54,40,8,4,100,14,37,2,1.85,False
9561,IT,Male,46,Analyst,2016-12-08 08:03:05.556036,7,High School,2,4800.0,38,43,9,14,100,5,23,2,1.33,False
9562,Sales,Male,38,Analyst,2020-04-09 08:03:05.556036,4,Bachelor,4,5600.0,40,30,22,4,75,5,71,2,4.36,False
9563,HR,Male,41,Developer,2017-08-24 08:03:05.556036,7,High School,4,7000.0,47,13,25,2,100,14,58,0,2.43,False
9564,Customer Support,Female,23,Analyst,2021-03-20 08:03:05.556036,3,Bachelor,5,6000.0,43,26,12,0,0,19,30,0,3.48,False
9565,HR,Male,44,Analyst,2024-05-17 08:03:05.556036,0,High School,3,5200.0,49,36,12,12,100,2,15,1,1.35,False
9566,Legal,Male,46,Consultant,2018-01-07 08:03:05.556036,6,Bachelor,2,6600.0,44,7,21,13,100,2,74,2,1.64,False
9567,Legal,Male,59,Developer,2022-05-09 08:03:05.556036,2,Bachelor,1,5500.0,42,24,3,1,25,5,63,0,3.2,False
9568,HR,Female,30,Consultant,2023-03-29 08:03:05.556036,1,PhD,4,7700.0,30,46,12,13,75,15,15,0,3.02,False
9569,IT,Male,39,Specialist,2020-12-17 08:03:05.556036,3,Bachelor,1,4950.0,43,31,23,9,75,10,84,2,4.54,False
9570,Legal,Male,24,Consultant,2016-04-08 08:03:05.556036,8,High School,5,8250.0,56,3,10,2,0,18,97,0,2.7,False
9571,Finance,Male,41,Specialist,2018-11-04 08:03:05.556036,5,PhD,5,6750.0,33,29,6,12,50,19,44,1,3.19,False
9572,Customer Support,Male,44,Consultant,2017-12-08 08:03:05.556036,6,Bachelor,1,6050.0,44,35,22,5,75,7,77,2,2.45,True
9573,Customer Support,Male,23,Developer,2021-12-18 08:03:05.556036,2,High School,5,7500.0,58,28,4,12,50,12,58,1,4.86,True
9574,IT,Female,26,Developer,2020-11-27 08:03:05.556036,3,High School,5,7500.0,33,1,8,8,25,13,75,2,1.02,False
9575,Sales,Male,32,Developer,2017-09-11 08:03:05.556036,6,Bachelor,5,7500.0,57,13,16,5,75,11,40,1,2.3,True
9576,Customer Support,Male,54,Manager,2017-04-07 08:03:05.556036,7,High School,1,6600.0,33,30,1,14,0,1,1,2,2.96,False
9577,HR,Male,44,Specialist,2019-06-01 08:03:05.556036,5,Bachelor,5,6750.0,46,48,3,11,100,10,82,0,3.25,False
9578,Legal,Male,41,Manager,2022-05-20 08:03:05.556036,2,Bachelor,1,6600.0,60,4,9,3,100,10,19,1,4.47,False
9579,Finance,Female,38,Technician,2014-09-23 08:03:05.556036,9,Bachelor,3,4550.0,52,38,5,13,50,13,23,0,4.67,False
9580,Legal,Female,40,Technician,2019-12-18 08:03:05.556036,4,High School,2,4200.0,37,32,27,11,50,5,10,2,4.14,False
9581,Operations,Male,33,Specialist,2019-02-25 08:03:05.556036,5,Master,2,5400.0,32,44,28,12,50,14,7,0,1.19,True
9582,Legal,Female,49,Specialist,2016-10-13 08:03:05.556036,7,High School,2,5400.0,43,35,19,5,25,17,56,2,3.38,False
9583,HR,Female,35,Technician,2018-02-19 08:03:05.556036,6,PhD,1,3850.0,32,6,26,9,50,14,8,1,4.93,False
9584,Operations,Male,27,Analyst,2018-06-24 08:03:05.556036,6,Bachelor,4,5600.0,43,6,16,10,75,16,4,1,3.35,False
9585,Customer Support,Female,57,Consultant,2020-01-19 08:03:05.556036,4,High School,2,6600.0,47,42,17,13,75,18,90,0,3.58,False
9586,Customer Support,Male,60,Manager,2015-09-14 08:03:05.556036,8,High School,1,6600.0,57,6,4,14,75,19,36,2,1.88,True
9587,HR,Female,34,Engineer,2023-04-13 08:03:05.556036,1,High School,3,7800.0,45,7,19,3,0,1,37,1,4.9,False
9588,IT,Female,53,Consultant,2017-09-15 08:03:05.556036,6,Master,4,7700.0,32,46,25,5,75,17,77,0,4.65,False
9589,Legal,Female,56,Engineer,2016-12-12 08:03:05.556036,7,High School,1,6600.0,31,25,16,5,0,11,9,0,1.64,False
9590,Engineering,Female,39,Specialist,2020-10-16 08:03:05.556036,3,Bachelor,1,4950.0,38,23,22,12,100,13,29,0,4.23,False
9591,Customer Support,Male,40,Technician,2018-03-15 08:03:05.556036,6,High School,4,4900.0,50,45,17,8,75,12,17,1,4.08,False
9592,Legal,Female,56,Analyst,2020-08-19 08:03:05.556036,4,Bachelor,4,5600.0,34,44,17,4,25,3,42,0,1.43,False
9593,Customer Support,Male,22,Specialist,2020-03-25 08:03:05.556036,4,Master,1,4950.0,31,22,9,3,25,4,41,1,3.09,False
9594,Engineering,Male,41,Engineer,2024-05-27 08:03:05.556036,0,Bachelor,2,7200.0,40,1,28,9,50,18,48,0,2.38,False
9595,Engineering,Female,41,Developer,2021-07-07 08:03:05.556036,3,High School,3,6500.0,55,22,20,11,0,18,59,2,4.78,False
9596,Legal,Female,26,Specialist,2017-11-02 08:03:05.556036,6,High School,1,4950.0,48,19,16,4,25,3,63,2,3.83,False
9597,Engineering,Male,51,Manager,2022-02-17 08:03:05.556036,2,Bachelor,4,8400.0,57,35,23,1,75,18,43,2,4.49,False
9598,IT,Female,41,Developer,2015-11-29 08:03:05.556036,8,High School,5,7500.0,37,48,17,2,75,13,51,2,3.44,False
9599,Finance,Female,38,Analyst,2019-12-05 08:03:05.556036,4,Bachelor,3,5200.0,35,47,13,1,25,10,32,1,2.08,False
9600,Operations,Female,56,Specialist,2023-09-13 08:03:05.556036,0,Bachelor,2,5400.0,33,32,22,4,100,6,25,1,4.84,False
9601,Legal,Female,27,Manager,2023-12-23 08:03:05.556036,0,Bachelor,1,6600.0,52,43,26,0,100,9,78,1,2.84,False
9602,Marketing,Female,46,Analyst,2023-07-20 08:03:05.556036,1,High School,1,4400.0,56,49,20,10,75,10,85,0,2.66,False
9603,Finance,Female,49,Manager,2022-09-05 08:03:05.556036,2,High School,3,7800.0,46,14,2,14,25,5,38,1,2.16,False
9604,Marketing,Female,60,Engineer,2020-11-29 08:03:05.556036,3,High School,3,7800.0,50,35,3,1,0,17,55,1,3.12,False
9605,Customer Support,Female,52,Manager,2024-08-18 08:03:05.556036,0,Bachelor,4,8400.0,50,47,13,1,50,7,74,2,4.3,False
9606,Finance,Female,53,Developer,2019-11-01 08:03:05.556036,4,Bachelor,2,6000.0,58,18,27,6,0,10,99,1,2.95,False
9607,Finance,Female,31,Analyst,2015-09-19 08:03:05.556036,8,High School,1,4400.0,51,35,29,8,75,19,52,1,3.45,False
9608,IT,Female,29,Technician,2020-08-09 08:03:05.556036,4,Master,1,3850.0,38,30,25,12,25,10,10,0,2.41,False
9609,Sales,Male,59,Engineer,2016-10-05 08:03:05.556036,7,Master,1,6600.0,54,42,3,12,75,5,48,1,2.0,False
9610,Operations,Other,58,Technician,2019-04-14 08:03:05.556036,5,Bachelor,1,3850.0,48,14,16,4,25,13,82,1,4.16,False
9611,Operations,Female,47,Consultant,2021-06-08 08:03:05.556036,3,Master,4,7700.0,59,22,7,5,25,15,51,0,3.06,False
9612,IT,Male,44,Analyst,2019-10-29 08:03:05.556036,4,Master,3,5200.0,41,5,24,14,75,9,83,2,1.97,False
9613,Legal,Female,57,Analyst,2017-07-04 08:03:05.556036,7,High School,1,4400.0,56,9,5,11,75,6,43,0,1.18,False
9614,Finance,Male,40,Technician,2019-01-02 08:03:05.556036,5,High School,4,4900.0,48,44,28,14,50,18,75,1,4.08,False
9615,Sales,Female,29,Analyst,2016-05-25 08:03:05.556036,8,Bachelor,4,5600.0,53,7,3,13,25,17,27,2,4.77,False
9616,Marketing,Male,30,Technician,2018-10-07 08:03:05.556036,5,Bachelor,1,3850.0,58,7,14,3,50,16,59,0,2.81,False
9617,IT,Other,50,Analyst,2019-06-28 08:03:05.556036,5,Bachelor,2,4800.0,39,17,6,9,25,18,17,2,4.29,False
9618,IT,Male,26,Developer,2017-10-06 08:03:05.556036,6,Bachelor,4,7000.0,48,25,9,7,75,6,44,2,4.71,False
9619,Legal,Female,29,Engineer,2016-02-27 08:03:05.556036,8,PhD,1,6600.0,45,24,18,9,0,9,75,0,1.94,False
9620,IT,Male,39,Engineer,2022-10-29 08:03:05.556036,1,Master,5,9000.0,41,20,23,13,25,18,16,1,4.1,False
9621,Marketing,Male,26,Analyst,2017-05-18 08:03:05.556036,7,Master,1,4400.0,55,24,20,5,100,16,14,2,1.76,False
9622,Operations,Male,47,Specialist,2022-06-12 08:03:05.556036,2,High School,2,5400.0,57,42,19,0,50,10,28,1,4.6,False
9623,Finance,Male,43,Engineer,2014-09-19 08:03:05.556036,9,Master,1,6600.0,34,23,22,3,100,17,91,0,2.88,False
9624,Engineering,Male,52,Technician,2020-06-26 08:03:05.556036,4,Bachelor,2,4200.0,36,42,0,13,100,19,90,0,1.85,False
9625,IT,Female,32,Engineer,2017-02-08 08:03:05.556036,7,Bachelor,5,9000.0,33,49,3,10,0,15,9,1,2.17,False
9626,Customer Support,Male,40,Consultant,2015-06-22 08:03:05.556036,9,Master,3,7150.0,41,48,1,10,0,2,60,1,3.42,False
9627,Customer Support,Male,51,Manager,2015-10-12 08:03:05.556036,8,Bachelor,4,8400.0,46,20,23,8,25,1,3,0,2.72,False
9628,Sales,Male,40,Technician,2022-08-15 08:03:05.556036,2,Bachelor,5,5250.0,47,12,7,9,75,3,95,2,2.73,False
9629,Engineering,Female,30,Specialist,2019-01-03 08:03:05.556036,5,Master,1,4950.0,38,34,23,12,25,8,49,2,2.32,False
9630,Legal,Female,53,Manager,2022-04-10 08:03:05.556036,2,High School,2,7200.0,41,11,0,7,0,15,32,2,2.37,True
9631,Customer Support,Male,54,Manager,2022-03-01 08:03:05.556036,2,Bachelor,1,6600.0,60,5,19,14,75,5,70,2,1.53,False
9632,Legal,Male,49,Manager,2021-05-24 08:03:05.556036,3,High School,5,9000.0,32,41,10,4,100,3,99,1,4.49,True
9633,HR,Female,35,Consultant,2021-05-31 08:03:05.556036,3,Bachelor,1,6050.0,57,23,28,8,50,8,49,2,3.04,False
9634,IT,Female,59,Developer,2015-08-20 08:03:05.556036,9,Bachelor,2,6000.0,59,39,6,0,0,19,65,0,2.25,False
9635,IT,Male,30,Analyst,2022-07-18 08:03:05.556036,2,Bachelor,2,4800.0,57,38,27,14,100,13,64,1,1.24,True
9636,Customer Support,Male,40,Developer,2016-10-11 08:03:05.556036,7,Bachelor,5,7500.0,36,44,25,8,50,19,55,0,2.12,False
9637,IT,Other,24,Analyst,2016-05-09 08:03:05.556036,8,High School,5,6000.0,34,2,0,0,100,7,41,1,4.44,False
9638,Customer Support,Male,60,Consultant,2024-06-10 08:03:05.556036,0,Master,3,7150.0,56,7,25,9,0,5,77,1,1.82,False
9639,Marketing,Female,51,Specialist,2022-01-19 08:03:05.556036,2,Bachelor,1,4950.0,44,40,3,3,25,9,41,0,2.86,True
9640,Marketing,Female,25,Analyst,2017-12-25 08:03:05.556036,6,High School,2,4800.0,35,22,20,10,50,10,76,2,4.94,False
9641,Marketing,Male,44,Specialist,2021-01-31 08:03:05.556036,3,Bachelor,4,6300.0,44,6,14,12,100,14,90,2,3.77,False
9642,Finance,Male,35,Engineer,2017-11-11 08:03:05.556036,6,Bachelor,3,7800.0,53,39,9,8,50,8,46,1,3.17,False
9643,Finance,Male,31,Developer,2016-05-17 08:03:05.556036,8,High School,2,6000.0,42,18,3,8,100,12,13,1,2.6,False
9644,Engineering,Male,39,Engineer,2018-08-06 08:03:05.556036,6,High School,1,6600.0,32,39,2,5,0,11,29,0,4.05,False
9645,Operations,Female,26,Engineer,2021-05-26 08:03:05.556036,3,High School,4,8400.0,49,1,13,14,0,19,23,1,4.28,False
9646,Finance,Male,38,Engineer,2021-06-07 08:03:05.556036,3,Bachelor,5,9000.0,49,1,26,5,0,1,28,0,4.39,False
9647,Operations,Female,28,Engineer,2021-07-09 08:03:05.556036,3,Master,3,7800.0,43,37,5,8,25,8,21,0,1.25,False
9648,Customer Support,Female,57,Developer,2021-09-06 08:03:05.556036,2,Bachelor,2,6000.0,35,8,1,13,0,13,78,1,4.61,True
9649,Engineering,Male,40,Engineer,2023-12-19 08:03:05.556036,0,Bachelor,1,6600.0,60,4,17,0,50,1,99,0,1.46,False
9650,IT,Female,46,Developer,2019-10-15 08:03:05.556036,4,Bachelor,5,7500.0,45,31,4,14,25,14,27,2,2.11,False
9651,Engineering,Male,33,Manager,2019-03-28 08:03:05.556036,5,Bachelor,4,8400.0,58,49,3,11,75,15,22,2,3.07,False
9652,Legal,Female,32,Manager,2019-07-19 08:03:05.556036,5,Master,4,8400.0,49,26,6,7,0,15,17,1,4.13,False
9653,HR,Female,22,Analyst,2023-08-13 08:03:05.556036,1,Bachelor,3,5200.0,58,31,9,1,50,10,37,0,4.56,False
9654,Marketing,Male,36,Engineer,2021-03-14 08:03:05.556036,3,Bachelor,5,9000.0,51,10,15,0,0,10,81,2,1.29,False
9655,Engineering,Male,53,Analyst,2015-08-26 08:03:05.556036,9,Master,4,5600.0,36,13,28,11,25,11,23,2,3.21,False
9656,Finance,Female,29,Consultant,2023-11-08 08:03:05.556036,0,Bachelor,5,8250.0,30,20,15,9,75,18,54,2,3.51,False
9657,Operations,Female,59,Developer,2022-02-16 08:03:05.556036,2,Bachelor,1,5500.0,30,34,8,3,0,9,87,2,2.89,False
9658,Customer Support,Female,36,Manager,2024-06-26 08:03:05.556036,0,Bachelor,2,7200.0,31,39,13,12,25,12,9,1,2.0,False
9659,Marketing,Female,48,Technician,2024-03-10 08:03:05.556036,0,PhD,4,4900.0,30,0,29,13,25,18,49,1,1.71,False
9660,IT,Male,40,Manager,2019-01-24 08:03:05.556036,5,Bachelor,4,8400.0,48,31,3,12,50,17,60,2,2.28,False
9661,Finance,Female,32,Developer,2019-08-28 08:03:05.556036,5,Master,2,6000.0,41,7,6,5,50,15,47,1,1.12,False
9662,Engineering,Female,24,Technician,2016-04-28 08:03:05.556036,8,High School,1,3850.0,38,49,4,7,50,8,59,1,1.94,False
9663,Marketing,Male,25,Analyst,2014-11-28 08:03:05.556036,9,Bachelor,2,4800.0,58,24,11,10,25,8,25,0,4.79,False
9664,Operations,Female,58,Engineer,2014-10-31 08:03:05.556036,9,Master,1,6600.0,37,16,21,13,25,2,17,1,1.92,False
9665,Marketing,Female,55,Manager,2019-10-24 08:03:05.556036,4,High School,1,6600.0,51,32,14,7,25,7,63,2,1.99,False
9666,Engineering,Male,30,Analyst,2023-07-25 08:03:05.556036,1,PhD,5,6000.0,30,29,2,3,25,7,82,2,1.95,False
9667,Customer Support,Male,24,Manager,2023-05-14 08:03:05.556036,1,PhD,3,7800.0,52,5,18,11,100,15,73,0,4.95,False
9668,HR,Female,48,Engineer,2024-05-14 08:03:05.556036,0,Master,3,7800.0,34,34,0,10,75,10,96,2,3.26,True
9669,Operations,Female,30,Manager,2021-02-08 08:03:05.556036,3,High School,3,7800.0,52,16,27,11,100,14,86,1,3.93,False
9670,IT,Male,24,Engineer,2014-12-18 08:03:05.556036,9,High School,1,6600.0,51,21,25,6,25,10,74,0,4.84,False
9671,Marketing,Female,24,Specialist,2019-03-27 08:03:05.556036,5,High School,2,5400.0,40,31,12,14,25,3,63,0,4.71,False
9672,Finance,Male,32,Technician,2016-05-25 08:03:05.556036,8,Bachelor,4,4900.0,37,44,14,2,75,19,54,0,2.73,False
9673,IT,Female,22,Developer,2016-08-01 08:03:05.556036,8,PhD,1,5500.0,42,10,12,12,100,12,82,2,3.89,False
9674,Engineering,Female,56,Specialist,2021-05-08 08:03:05.556036,3,Bachelor,4,6300.0,39,40,27,13,0,19,68,2,1.43,False
9675,Finance,Female,54,Technician,2021-10-31 08:03:05.556036,2,Bachelor,5,5250.0,42,34,24,13,0,9,16,0,2.01,False
9676,Engineering,Male,55,Technician,2016-08-30 08:03:05.556036,8,Master,1,3850.0,31,48,16,8,100,16,25,1,3.8,False
9677,Engineering,Male,37,Analyst,2022-12-17 08:03:05.556036,1,Master,1,4400.0,49,3,1,2,0,17,12,0,1.22,False
9678,HR,Female,56,Specialist,2016-02-09 08:03:05.556036,8,Bachelor,1,4950.0,36,36,9,8,100,17,38,1,1.71,False
9679,Operations,Female,28,Technician,2024-06-10 08:03:05.556036,0,High School,2,4200.0,55,16,20,14,100,18,67,1,1.31,False
9680,Finance,Male,40,Analyst,2016-11-27 08:03:05.556036,7,Bachelor,5,6000.0,40,5,2,8,25,14,43,2,1.36,False
9681,Finance,Female,56,Consultant,2016-06-07 08:03:05.556036,8,High School,3,7150.0,40,0,27,13,75,16,65,2,2.01,False
9682,Legal,Male,54,Developer,2015-12-19 08:03:05.556036,8,Bachelor,5,7500.0,35,17,7,8,75,3,64,0,1.5,False
9683,Engineering,Male,45,Engineer,2022-03-06 08:03:05.556036,2,High School,2,7200.0,57,31,10,10,25,8,44,0,1.1,True
9684,Customer Support,Male,45,Manager,2018-12-24 08:03:05.556036,5,High School,3,7800.0,36,4,8,6,0,1,83,0,2.55,False
9685,HR,Female,51,Developer,2022-11-21 08:03:05.556036,1,Master,3,6500.0,40,34,1,13,100,13,41,0,2.25,False
9686,Sales,Female,22,Specialist,2015-11-14 08:03:05.556036,8,Master,5,6750.0,43,23,11,6,50,8,47,0,4.21,False
9687,Operations,Male,35,Specialist,2015-05-01 08:03:05.556036,9,Bachelor,3,5850.0,47,33,1,14,50,2,22,1,1.98,False
9688,HR,Female,44,Manager,2023-01-17 08:03:05.556036,1,High School,2,7200.0,30,9,26,6,100,14,23,0,3.97,False
9689,Finance,Female,45,Manager,2024-03-31 08:03:05.556036,0,High School,4,8400.0,55,26,23,9,25,13,43,1,4.71,False
9690,Legal,Female,25,Manager,2015-03-07 08:03:05.556036,9,PhD,4,8400.0,49,20,11,9,0,6,19,1,2.8,False
9691,HR,Female,32,Developer,2024-01-22 08:03:05.556036,0,Bachelor,5,7500.0,57,22,9,8,0,11,52,0,4.94,False
9692,Customer Support,Female,33,Developer,2018-07-23 08:03:05.556036,6,High School,4,7000.0,34,11,11,12,50,11,16,1,2.04,False
9693,IT,Female,54,Specialist,2015-08-19 08:03:05.556036,9,Bachelor,4,6300.0,42,7,14,1,50,10,88,2,1.49,False
9694,Customer Support,Male,51,Consultant,2020-07-03 08:03:05.556036,4,High School,3,7150.0,54,5,1,10,100,10,13,1,3.54,False
9695,IT,Female,40,Consultant,2023-06-04 08:03:05.556036,1,Bachelor,2,6600.0,35,15,4,4,0,7,33,2,3.17,False
9696,IT,Male,35,Consultant,2017-08-17 08:03:05.556036,7,Bachelor,3,7150.0,53,42,28,0,25,9,90,1,3.67,True
9697,HR,Other,56,Technician,2017-11-09 08:03:05.556036,6,High School,3,4550.0,34,42,11,0,0,1,30,2,1.68,False
9698,Sales,Female,49,Developer,2019-04-07 08:03:05.556036,5,Bachelor,3,6500.0,46,12,1,6,25,19,92,2,4.61,False
9699,IT,Male,42,Specialist,2019-08-22 08:03:05.556036,5,Bachelor,1,4950.0,34,21,10,4,0,13,10,0,1.69,False
9700,IT,Male,58,Analyst,2024-06-01 08:03:05.556036,0,Master,1,4400.0,32,6,26,6,50,3,34,1,4.68,False
9701,Customer Support,Male,52,Developer,2020-08-21 08:03:05.556036,4,Bachelor,5,7500.0,44,6,14,5,100,17,41,1,2.17,True
9702,Customer Support,Female,30,Manager,2018-08-18 08:03:05.556036,6,Bachelor,1,6600.0,55,24,7,12,50,12,24,2,2.18,False
9703,HR,Other,50,Manager,2014-11-04 08:03:05.556036,9,Bachelor,1,6600.0,38,22,27,4,25,2,27,1,4.69,False
9704,Sales,Male,40,Engineer,2022-02-06 08:03:05.556036,2,Bachelor,2,7200.0,37,3,18,1,75,2,21,2,3.98,False
9705,Marketing,Female,22,Manager,2019-02-19 08:03:05.556036,5,Bachelor,1,6600.0,35,25,23,5,50,13,91,2,4.63,False
9706,Sales,Female,56,Analyst,2020-07-17 08:03:05.556036,4,High School,5,6000.0,46,24,16,14,25,9,14,0,3.9,False
9707,Finance,Male,38,Technician,2016-03-30 08:03:05.556036,8,Bachelor,4,4900.0,56,6,14,13,25,1,2,2,3.99,False
9708,Operations,Female,42,Manager,2015-10-23 08:03:05.556036,8,High School,5,9000.0,49,31,16,10,75,8,94,0,3.71,False
9709,Engineering,Female,51,Engineer,2014-11-11 08:03:05.556036,9,Bachelor,5,9000.0,55,27,23,14,0,8,1,2,4.94,False
9710,HR,Male,23,Analyst,2015-01-12 08:03:05.556036,9,High School,3,5200.0,54,44,20,10,0,13,6,2,1.11,True
9711,Sales,Male,31,Developer,2021-12-20 08:03:05.556036,2,Master,5,7500.0,50,5,19,2,0,19,6,2,2.91,True
9712,Finance,Male,23,Manager,2022-05-14 08:03:05.556036,2,PhD,5,9000.0,58,30,23,12,100,13,49,1,2.74,True
9713,HR,Male,28,Analyst,2021-02-08 08:03:05.556036,3,Bachelor,5,6000.0,53,39,9,12,75,11,24,1,3.26,False
9714,HR,Male,49,Analyst,2020-07-05 08:03:05.556036,4,Bachelor,1,4400.0,49,33,9,11,25,7,95,0,3.25,False
9715,Operations,Female,36,Engineer,2022-11-10 08:03:05.556036,1,High School,1,6600.0,57,49,6,14,25,1,57,2,2.89,False
9716,Sales,Male,54,Engineer,2016-06-05 08:03:05.556036,8,High School,2,7200.0,60,32,16,5,50,17,27,0,4.4,False
9717,Operations,Male,24,Specialist,2022-12-15 08:03:05.556036,1,Master,3,5850.0,53,30,29,7,50,6,91,0,2.26,False
9718,Sales,Female,35,Manager,2021-04-16 08:03:05.556036,3,Bachelor,3,7800.0,47,7,29,12,75,18,45,1,3.69,False
9719,Engineering,Female,36,Specialist,2016-12-12 08:03:05.556036,7,Master,3,5850.0,57,24,5,0,100,10,92,1,2.52,True
9720,Customer Support,Male,51,Specialist,2018-09-27 08:03:05.556036,5,Bachelor,2,5400.0,54,13,4,8,25,8,99,0,3.1,False
9721,IT,Female,40,Engineer,2019-01-19 08:03:05.556036,5,High School,2,7200.0,30,6,2,4,25,11,97,2,3.4,False
9722,Marketing,Male,45,Consultant,2018-01-05 08:03:05.556036,6,Master,3,7150.0,46,12,7,11,25,14,94,0,3.47,False
9723,Legal,Male,26,Specialist,2024-05-08 08:03:05.556036,0,High School,3,5850.0,36,24,12,11,0,2,39,1,3.04,False
9724,Engineering,Male,29,Analyst,2016-04-25 08:03:05.556036,8,Bachelor,2,4800.0,30,15,23,6,50,8,76,0,1.43,False
9725,Legal,Female,28,Specialist,2024-08-14 08:03:05.556036,0,Bachelor,2,5400.0,50,34,25,4,50,4,71,0,3.78,False
9726,Marketing,Male,34,Manager,2017-02-05 08:03:05.556036,7,High School,4,8400.0,60,5,2,10,25,10,94,0,1.66,False
9727,Customer Support,Male,24,Specialist,2015-03-08 08:03:05.556036,9,Bachelor,2,5400.0,48,17,20,9,0,16,90,1,3.68,False
9728,Sales,Other,41,Manager,2023-03-14 08:03:05.556036,1,Bachelor,3,7800.0,48,18,28,8,75,19,71,1,1.75,False
9729,Sales,Male,49,Technician,2019-06-03 08:03:05.556036,5,Bachelor,3,4550.0,57,1,13,10,25,1,56,1,1.24,False
9730,Operations,Other,56,Technician,2024-06-17 08:03:05.556036,0,Bachelor,2,4200.0,57,19,26,5,100,9,27,0,3.48,True
9731,Operations,Male,34,Technician,2018-10-25 08:03:05.556036,5,Bachelor,1,3850.0,45,42,25,7,0,6,98,0,2.46,False
9732,Marketing,Female,22,Engineer,2019-02-08 08:03:05.556036,5,Bachelor,2,7200.0,39,17,2,7,50,8,15,1,4.7,False
9733,HR,Female,46,Manager,2019-08-06 08:03:05.556036,5,Bachelor,5,9000.0,39,9,27,6,25,6,76,2,4.0,False
9734,Engineering,Male,51,Specialist,2023-10-18 08:03:05.556036,0,Bachelor,2,5400.0,52,39,21,1,25,6,32,2,2.18,False
9735,Finance,Male,52,Manager,2018-06-10 08:03:05.556036,6,High School,1,6600.0,58,47,18,4,100,3,39,2,2.46,False
9736,IT,Female,45,Developer,2016-12-18 08:03:05.556036,7,High School,4,7000.0,49,3,12,6,25,10,1,2,4.19,False
